step,position_x,position_y,position_z,rotation_x,rotation_y,rotation_z,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
226,0.004202099982649088,-0.001000265241600573,5.058596611022949,0.00016988888804136284,-8.263935435981473e-05,3.0411079124802094,-0.0011358020128682256,0.0008085876470431685,-0.0008894791244529188,9.016798867378384e-05,0.00023681092716287822,0.976589560508728
227,0.0042234668508172035,-0.001018006238155067,5.058578968048096,0.0001700413211113584,-8.120472688943892e-05,3.0606486056036424,-0.0011366436956450343,0.0007976156193763018,-0.0008754569571465254,8.766163955442607e-05,0.00023779105686116964,0.9770347476005554
228,0.004245205316692591,-0.0010351078817620873,5.0585618019104,0.00017017210744334072,-7.975639020751935e-05,3.080198037147402,-0.0011374119203537703,0.0007866367814131081,-0.0008615836268290877,8.520647679688409e-05,0.00023868915741331875,0.9774714708328247
229,0.0042672972194850445,-0.00105156225617975,5.058544635772705,0.0001702810272016814,-7.829561329342205e-05,3.0997560250761773,-0.0011381045915186405,0.0007756536360830069,-0.0008479341049678624,8.272431296063587e-05,0.00023950145987328142,0.9778996109962463
230,0.0042897239327430725,-0.001067361794412136,5.058527946472168,0.00017037115924402498,-7.682362056971037e-05,3.119322414597511,-0.0011387192644178867,0.0007646687445230782,-0.0008344481466338038,8.038504893193021e-05,0.0002402306708972901,0.9783197045326233
231,0.0043124668300151825,-0.001082499627955258,5.058511734008789,0.00017044368088285866,-7.534107961526537e-05,3.138897044957764,-0.0011392539599910378,0.0007536841440014541,-0.0008211412350647151,7.809035014361143e-05,0.00024090766964945942,0.9787314534187317
232,0.004335507284849882,-0.001096969353966415,5.05849552154541,0.0001705000815156557,-7.384924198738929e-05,-3.124705551725493,-0.0011397073976695538,0.0007427014061249793,-0.0008079985273070633,7.585865387227386e-05,0.0002415049821138382,0.9791356325149536
233,0.004358826205134392,-0.0011107652680948377,5.0584797859191895,0.00017054102559105694,-7.234929279942293e-05,-3.105114892693618,-0.0011400774819776416,0.0007317219860851765,-0.0007950047729536891,7.365011697402224e-05,0.00024202569329645485,0.9795331954956055
234,0.004382404498755932,-0.001123882015235722,5.058464050292969,0.0001705656134740044,-7.084222643594096e-05,-3.08551644162131,-0.0011403629323467612,0.0007207471644505858,-0.0007821596809662879,7.138701766962186e-05,0.0002424799167783931,0.9799227118492126
235,0.004406223073601723,-0.0011363148223608732,5.058448791503906,0.00017057554717245818,-6.932924262614826e-05,-3.0659103375209176,-0.0011405627010390162,0.0007097781635820866,-0.0007695080130361021,6.920118175912648e-05,0.00024285833933390677,0.9803047776222229
236,0.0044302623718976974,-0.0011480596149340272,5.058433532714844,0.00017057209243498883,-6.781136130351584e-05,-3.046296766674287,-0.001140675274655223,0.0006988159148022532,-0.0007570806774310768,6.707256397930905e-05,0.00024316935741808265,0.980678915977478
237,0.004454502835869789,-0.0011591127840802073,5.0584187507629395,0.00017055463992394945,-6.628916372486415e-05,-3.0266758318384417,-0.0011407003039494157,0.0006878613494336605,-0.0007447571842931211,6.49065405013971e-05,0.00024343801487702876,0.9810473322868347
238,0.004478924907743931,-0.0011694713030010462,5.058403968811035,0.00017052323896963868,-6.476373816299841e-05,-3.007047671742928,-0.0011406366247683764,0.0006769151659682393,-0.0007325978949666023,6.273791223065928e-05,0.00024363715783692896,0.9814081788063049
239,0.004503509029746056,-0.0011791324941441417,5.058389663696289,0.00017047710032277313,-6.323636138949595e-05,-2.987412433318205,-0.0011404837714508176,0.0006659782957285643,-0.0007205871515907347,6.052561366232112e-05,0.00024375683278776705,0.981762170791626
240,0.0045282356441020966,-0.0011880946112796664,5.058375358581543,0.00017041663420994368,-6.170751446310518e-05,-2.9677702426637182,-0.001140241394750774,0.00065505167003721,-0.0007087553385645151,5.833153045387007e-05,0.00024383710115216672,0.9821093082427979
241,0.004553085193037987,-0.0011963561410084367,5.058361530303955,0.00017034378364787448,-6.0177960601315306e-05,-2.94812126103533,-0.0011399093782529235,0.0006441361620090902,-0.0006971324910409749,5.6230452173622325e-05,0.00024386495351791382,0.9824493527412415
242,0.004578037653118372,-0.0012039162684231997,5.058347702026367,0.00017025801782973767,-5.8648874128541806e-05,-2.9284655925968215,-0.0011394871398806572,0.0006332321790978312,-0.0006855986430309713,5.410195080912672e-05,0.00024382068659178913,0.9827834963798523
243,0.0046030739322304726,-0.0012107746442779899,5.0583343505859375,0.00017015697209315727,-5.7120638394581036e-05,-2.9088033771065964,-0.0011389752617105842,0.0006223405944183469,-0.0006742887781001627,5.185512418393046e-05,0.00024374196073040366,0.9831107258796692
244,0.004628174006938934,-0.0012169316178187728,5.058320999145508,0.00017004290069374587,-5.559402994581575e-05,-2.889134732549576,-0.0011383735109120607,0.0006114622228778899,-0.0006630827556364238,4.971926682628691e-05,0.00024360987299587578,0.9834321141242981
245,0.004653318785130978,-0.0012223880039528012,5.058308124542236,0.00016991522060373537,-5.406981533462307e-05,-2.8694597827187946,-0.001137681887485087,0.0006005979375913739,-0.0006521157338283956,4.755697227665223e-05,0.00024342481628991663,0.9837467670440674
246,0.0046784887090325356,-0.0012271450832486153,5.058295249938965,0.0001697719656223555,-5.254816086974756e-05,-2.849778656545928,-0.0011369013227522373,0.0005897481460124254,-0.0006412225193344057,4.5296328607946634e-05,0.0002432159672025591,0.9840569496154785
247,0.0047036646865308285,-0.001231204834766686,5.058282852172852,0.00016961451343921384,-5.102976089599309e-05,-2.830091480547372,-0.0011360319331288338,0.000578914419747889,-0.0006305382703430951,4.310752410674468e-05,0.00024295650655403733,0.9843598008155823
248,0.0047288271598517895,-0.0012345695868134499,5.058270454406738,0.00016944306302549536,-4.951540599118509e-05,-2.8103983468959055,-0.0011350741842761636,0.0005680975154973567,-0.0006199582712724805,4.0929506212705746e-05,0.00024264301464427263,0.9846578240394592
249,0.004753957036882639,-0.0012372423661872745,5.058258056640625,0.0001692614961252621,-4.8005547933493986e-05,-2.7906993539328577,-0.0011340286582708359,0.0005572981899604201,-0.000609557144343853,3.89484157494735e-05,0.00024229400150943547,0.9849499464035034
250,0.0047790356911718845,-0.0012392266653478146,5.05824613571167,0.0001690672168047932,-4.650072143919104e-05,-2.770994636327182,-0.0011328960536047816,0.0005465166759677231,-0.0005993494996801019,3.68411565432325e-05,0.0002419058291707188,0.9852361083030701
251,0.004804044030606747,-0.0012405264424160123,5.058234214782715,0.00016885837314348318,-4.500144750196888e-05,-2.7512843103219593,-0.0011316773016005754,0.0005357536138035357,-0.000589276198297739,3.464641486061737e-05,0.00024147689691744745,0.9855164289474487
252,0.004828963428735733,-0.0012411462375894189,5.058222770690918,0.0001686365291581206,-4.350791442941926e-05,-2.7315684754243,-0.0011303731007501483,0.0005250101676210761,-0.0005793666932731867,3.253390605095774e-05,0.00024102407041937113,0.9857912659645081
253,0.004853775724768639,-0.001241091056726873,5.058211326599121,0.00016840146105175896,-4.2020657580854603e-05,-2.7118472743059203,-0.0011289843823760748,0.0005142868612892926,-0.0005696361185982823,3.0414776119869202e-05,0.0002405305131105706,0.9860614538192749
254,0.004878462757915258,-0.001240366487763822,5.058200359344482,0.0001681528106407445,-4.053953607674465e-05,-2.6921207706111234,-0.0011275123106315732,0.0005035845679230988,-0.0005599798751063645,2.8282938728807494e-05,0.0002400298253633082,0.9863259196281433
255,0.004903006367385387,-0.0012389784678816795,5.058189392089844,0.00016788972405120685,-3.9064584003378755e-05,-2.6723890366417615,-0.0011259574675932527,0.0004929044516757131,-0.0005504728178493679,2.6113764761248603e-05,0.00023951282491907477,0.9865855574607849
256,0.004927388858050108,-0.0012369333999231458,5.058178424835205,0.00016761314313748464,-3.7596481952117955e-05,-2.652652211993344,-0.0011243209009990096,0.0004822472110390663,-0.0005410998128354549,2.3997148673515767e-05,0.00023894684272818267,0.986841082572937
257,0.004951592534780502,-0.0012342383852228522,5.058167934417725,0.00016732211054009592,-3.6135414610338756e-05,-2.6329103681350547,-0.0011226036585867405,0.00047161401016637683,-0.0005318459589034319,2.1839017790625803e-05,0.0002383569226367399,0.9870918393135071
258,0.00497560016810894,-0.0012309008743613958,5.058157444000244,0.00016701773761316428,-3.46817868637217e-05,-2.6131636365105995,-0.00112080667167902,0.00046100604231469333,-0.0005227858200669289,1.9741519281524234e-05,0.00023773217981215566,0.9873372316360474
259,0.004999394994229078,-0.0012269287835806608,5.058146953582764,0.0001666993510848615,-3.323595567428228e-05,-2.593412023293777,-0.0011189311044290662,0.00045042415149509907,-0.0005138001870363951,1.7619178834138438e-05,0.00023707511718384922,0.9875789880752563
260,0.005022960249334574,-0.001222330378368497,5.058136940002441,0.00016636708423091798,-3.17978044261924e-05,-2.5736557363376074,-0.0011169778881594539,0.0004398692399263382,-0.0005050082691013813,1.5507812349824235e-05,0.00023640922154299915,0.9878156781196594
261,0.005046279635280371,-0.001217114506289363,5.058126926422119,0.00016602133335133078,-3.0367433388356346e-05,-2.5538947883842673,-0.001114948303438723,0.0004293426754884422,-0.0004963653045706451,1.3424292774288915e-05,0.00023572391364723444,0.9880469441413879
262,0.005069336853921413,-0.0012112903641536832,5.058117389678955,0.0001656626427921607,-2.8945497903665185e-05,-2.534129332035169,-0.0011128433980047703,0.0004188455350231379,-0.00048787143896333873,1.1374266250641085e-05,0.00023499186499975622,0.9882738590240479
263,0.005092116072773933,-0.0012048676144331694,5.058107852935791,0.0001652881134272849,-2.7532209696756738e-05,-2.514359367203069,-0.0011106642195954919,0.00040837880806066096,-0.00047945219557732344,9.188026524498127e-06,0.00023423420498147607,0.9884974360466003
264,0.005114602390676737,-0.0011978562688454986,5.058098316192627,0.00016490196344912315,-2.612758174169727e-05,-2.4945850569220434,-0.0011084119323641062,0.0003979436296503991,-0.0004711072251666337,7.2204934440378565e-06,0.00023346116358879954,0.9887173175811768
265,0.0051367804408073425,-0.0011902668047696352,5.058089256286621,0.0001645026476530946,-2.4731322054050153e-05,-2.4748063684966684,-0.0011060878168791533,0.0003875411057379097,-0.0004628814058378339,5.181926098885015e-06,0.00023269056691788137,0.9889324903488159
266,0.005158635322004557,-0.0011821100488305092,5.058080196380615,0.0001640887094574882,-2.3344119934209928e-05,-2.4550234589487587,-0.0011036929208785295,0.00037717216764576733,-0.00045484935981221497,3.0801202228758484e-06,0.00023187040642369539,0.9891433715820312
267,0.00518015306442976,-0.001173397176899016,5.058071136474609,0.00016366324189320055,-2.196585682168184e-05,-2.435236489050263,-0.0011012282921001315,0.00036683850339613855,-0.0004470111452974379,1.1409393891881336e-06,0.00023104148567654192,0.9893497824668884
268,0.005201319232583046,-0.001164139830507338,5.058062553405762,0.00016322416807112603,-2.059621834016312e-05,-2.4154453973463736,-0.001098695327527821,0.00035654057865031064,-0.00043926230864599347,-8.938841347116977e-07,0.00023021592642180622,0.9895527958869934
269,0.00522212078794837,-0.001154349884018302,5.058053970336914,0.00016277163749642688,-1.9235182617372004e-05,-2.395650380243326,-0.001096094842068851,0.00034627976128831506,-0.00043160284985788167,-2.9138464014977217e-06,0.00022937699395697564,0.989751935005188
270,0.0052425442263484,-0.0011440395610406995,5.058045387268066,0.00016230582709985127,-1.7882767763488516e-05,-2.3758513617186043,-0.0010934281162917614,0.00033605718635953963,-0.00042401772225275636,-4.91858008899726e-06,0.00022852412075735629,0.9899472594261169
271,0.005262576974928379,-0.001133221434429288,5.058037281036377,0.0001618276607950532,-1.6539740069099196e-05,-2.3560486143923662,-0.0010906958486884832,0.0003258741635363549,-0.00041665640310384333,-6.8660669967357535e-06,0.00022761768195778131,0.9901384115219116
272,0.0052822064608335495,-0.00112190842628479,5.0580291748046875,0.0001613367701104311,-1.520508772756557e-05,-2.336242117883172,-0.0010878994362428784,0.0003157314204145223,-0.0004093841416761279,-8.825337317830417e-06,0.000226749645662494,0.9903261661529541
273,0.0053014205768704414,-0.0011101138079538941,5.058021068572998,0.00016083277070069718,-1.3879383124137945e-05,-2.316431923428964,-0.0010850394610315561,0.0003056309651583433,-0.00040227617137134075,-1.079522553482093e-05,0.00022583916143048555,0.9905099868774414
274,0.0053202081471681595,-0.0010978509671986103,5.058012962341309,0.0001603168684845584,-1.2563248465102816e-05,-2.2966181132204238,-0.0010821172036230564,0.0002955730597022921,-0.0003951977414544672,-1.2695651093963534e-05,0.00022488443937618285,0.9906907677650452
275,0.005338557995855808,-0.0010851336410269141,5.058005332946777,0.00015978819385607852,-1.125617717612215e-05,-2.2768007531744923,-0.001079133595339954,0.00028555921744555235,-0.00038826835225336254,-1.4631831618316937e-05,0.0002239422028651461,0.9908678531646729
276,0.00535645941272378,-0.0010719759156927466,5.057997703552246,0.00015924696326363318,-9.957706500918206e-06,-2.256979930522553,-0.0010760895675048232,0.0002755906025413424,-0.00038148800376802683,-1.654879451962188e-05,0.0002230098907602951,0.9910409450531006
277,0.005373901687562466,-0.0010583919938653708,5.057990074157715,0.00015869270652374358,-8.668935035149872e-06,-2.2371557255500663,-0.0010729862842708826,0.0002656685246620327,-0.00037482695188373327,-1.8479749996913597e-05,0.0002220084861619398,0.9912115335464478
278,0.00539087550714612,-0.0010443964274600148,5.057982921600342,0.00015812605306007947,-7.388671108721212e-06,-2.217328118670061,-0.0010698243277147412,0.0002557939733378589,-0.0003681955859065056,-2.0372226572362706e-05,0.00022105495736468583,0.9913791418075562
279,0.005407371558248997,-0.001030003884807229,5.057975769042969,0.00015754933286863288,-6.117292707052968e-06,-2.197497236951954,-0.0010666046291589737,0.00024596857838332653,-0.0003616834874264896,-2.2139087377581745e-05,0.00022006945800967515,0.9915430545806885
280,0.005423380993306637,-0.001015229383483529,5.057968616485596,0.00015696252941217016,-4.854684582777935e-06,-2.1776631029108833,-0.0010633281199261546,0.00023619273270014673,-0.0003552756388671696,-2.389859400864225e-05,0.00021907957852818072,0.991703450679779
281,0.005438895430415869,-0.0010000879410654306,5.057961463928223,0.00015636683210938496,-3.601064709535251e-06,-2.1578259018254866,-0.0010599953820928931,0.00022646757133770734,-0.00034903179039247334,-2.55913855653489e-05,0.00021806868608109653,0.9918612241744995
282,0.005453906953334808,-0.0009845949243754148,5.057954788208008,0.00015575923401662113,-2.356033788064593e-06,-2.137985537820021,-0.0010566073469817638,0.00021679321071133018,-0.00034286233130842447,-2.742398100963328e-05,0.0002170664956793189,0.9920167922973633
283,0.005468407645821571,-0.0009687657002359629,5.057948112487793,0.00015514071709976838,-1.1201946701344667e-06,-2.118142197215716,-0.0010531649459153414,0.00020717125153169036,-0.000336737692123279,-2.9200144126662053e-05,0.00021602233755402267,0.9921689629554749
284,0.0054823909886181355,-0.0009526158683001995,5.057941436767578,0.00015451193642918457,1.062859091849333e-07,-2.0982958300951533,-0.0010496684117242694,0.00019760240684263408,-0.00033071712823584676,-3.0935596441850066e-05,0.00021495904366020113,0.9923180341720581
285,0.005495849996805191,-0.0009361612028442323,5.057934761047363,0.00015387078598372848,1.3240682574799933e-06,-2.0784465391249944,-0.0010461192578077316,0.00018808800086844712,-0.00032489068689756095,-3.2765554351499304e-05,0.00021391607879195362,0.9924638271331787
286,0.00550877908244729,-0.0009194175363518298,5.057928562164307,0.00015322009679163805,2.5330740061058066e-06,-2.05859435398958,-0.001042517484165728,0.0001786288630682975,-0.0003190490824636072,-3.4447439247742295e-05,0.00021285892580635846,0.9926077127456665
287,0.005521172191947699,-0.000902400875929743,5.05792236328125,0.00015255652747462342,3.7332913935816947e-06,-2.0387394205839193,-0.001038864254951477,0.00016922583745326847,-0.00031335646053776145,-3.628839840530418e-05,0.00021178889437578619,0.9927488565444946
288,0.0055330246686935425,-0.0008851272286847234,5.057916164398193,0.00015188440011558468,4.924065656775056e-06,-2.0188816430538377,-0.001035159919410944,0.0001598806557012722,-0.000307768234051764,-3.7903730117250234e-05,0.00021067461057100445,0.9928873777389526
289,0.005544331390410662,-0.0008676127763465047,5.057909965515137,0.00015120103549138073,6.105807384804152e-06,-1.999021185748981,-0.0010314052924513817,0.0001505936961621046,-0.0003022544551640749,-3.964333518524654e-05,0.0002095704257953912,0.993023157119751
290,0.005555088631808758,-0.0008498737588524818,5.057904243469238,0.00015050781475364059,7.278569745361452e-06,-1.979158007072151,-0.0010276009561493993,0.000141366122988984,-0.0002968151238746941,-4.130614615860395e-05,0.00020845823746640235,0.9931560754776001
291,0.005565292201936245,-0.0008319264161400497,5.05789852142334,0.00014980576328300078,8.44220540519025e-06,-1.9592923288045119,-0.0010237476089969277,0.00013219901302363724,-0.00029156962409615517,-4.290905053494498e-05,0.0002073282958008349,0.9932852983474731
292,0.005574939306825399,-0.000813787046354264,5.057892799377441,0.00014909378070847434,9.596655338839355e-06,-1.9394240791147,-0.0010198458330705762,0.00012309294834267348,-0.0002863986592274159,-4.455841553863138e-05,0.00020618579583242536,0.9934127926826477
293,0.005584027152508497,-0.0007954720058478415,5.057887077331543,0.00014837104530622124,1.0742221425497078e-05,-1.9195533476172189,-0.0010158964432775974,0.0001140488893724978,-0.00028130217106081545,-4.623954009730369e-05,0.00020504771964624524,0.9935378432273865
294,0.005592553410679102,-0.0007769975927658379,5.0578813552856445,0.00014764054508874738,1.1878905778361926e-05,-1.899680018886106,-0.0010118995560333133,0.00010506789840292186,-0.0002762354561127722,-4.776232526637614e-05,0.00020390030113048851,0.993660569190979
295,0.005600516218692064,-0.0007583801634609699,5.057876110076904,0.00014690082781543,1.3006664029591164e-05,-1.8798043456761417,-0.0010078558698296547,9.615049930289388e-05,-0.00027130282251164317,-4.934962998959236e-05,0.00020274068810977042,0.9937804341316223
296,0.005607914179563522,-0.0007396360742859542,5.057870864868164,0.00014615440328331298,1.4125665679154409e-05,-1.859926392053808,-0.0010037660831585526,8.729776163818315e-05,-0.00026647464255802333,-5.080337359686382e-05,0.00020158164261374623,0.9938976764678955
297,0.005614746827632189,-0.0007207816233858466,5.057865619659424,0.00014539917438427587,1.5235370900645862e-05,-1.8400460577960067,-0.0009996304288506508,7.850964175304398e-05,-0.0002616761194076389,-5.235316712060012e-05,0.00020038778893649578,0.994013786315918
298,0.005621013697236776,-0.000701832992490381,5.057860374450684,0.00014463685019265688,1.6335830984370858e-05,-1.8201635272673755,-0.000995449721813202,6.978737656027079e-05,-0.000256996980169788,-5.3807856602361426e-05,0.000199187605176121,0.9941273927688599
299,0.005626714322715998,-0.0006828064215369523,5.057855129241943,0.00014386520998919082,1.742704896767755e-05,-1.8002786371497386,-0.000991223962046206,6.113097333582118e-05,-0.00025231766630895436,-5.536493699764833e-05,0.00019797967979684472,0.9942399859428406
300,0.0056318496353924274,-0.0006637180340476334,5.057850360870361,0.00014308831880295467,1.850918710943894e-05,-1.7803916485024165,-0.0009869541972875595,5.254155257716775e-05,-0.00024775764904916286,-5.6710287026362494e-05,0.00019677099771797657,0.9943497776985168
