step,position_x,position_y,position_z,rotation_x,rotation_y,rotation_z,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
112,0.004456308204680681,0.0008967227186076343,5.062673091888428,2.0759208629709505e-05,-0.00047349936051888086,0.9508012333028575,0.0016585136763751507,-0.0007042688084766269,-0.0020547956228256226,-0.0001559773663757369,-2.288898394908756e-05,0.7956430912017822
113,0.004488465376198292,0.0008810780709609389,5.062631607055664,1.8252182948796494e-05,-0.00047070226274592564,0.9667891900136021,0.0016078579938039184,-0.0007822337793186307,-0.0020840317010879517,-0.0001864889491116628,-2.2252483176998794e-05,0.7993969917297363
114,0.004519632551819086,0.0008638727013021708,5.062589168548584,1.5434772668854874e-05,-0.0004673806554593707,0.9828508622114234,0.0015583615750074387,-0.000860268366523087,-0.0021116286516189575,-0.00021652429131790996,-2.335946192033589e-05,0.8030840158462524
115,0.0045498330146074295,0.0008451078901998699,5.062546253204346,1.2300408547567849e-05,-0.000463551820120367,0.9989850521972392,0.0015100259333848953,-0.0009382397984154522,-0.0021374672651290894,-0.0002460172399878502,-2.620622399263084e-05,0.8067080974578857
116,0.0045790900476276875,0.0008247875375673175,5.062502861022949,8.842451889549917e-06,-0.0004592331937651739,1.0151903953148622,0.0014628436183556914,-0.001016017165966332,-0.0021616965532302856,-0.0002749099803622812,-3.0768540455028415e-05,0.8102680444717407
117,0.004607426002621651,0.000802918104454875,5.0624589920043945,5.0573066470427615e-06,-0.0004544420793157755,1.0314656893987644,0.0014167979825288057,-0.0010934718884527683,-0.0021842867136001587,-0.00030306115513667464,-3.6901445128023624e-05,0.8137655854225159
118,0.00463486323133111,0.0007795085548423231,5.06241512298584,9.395148134883006e-07,-0.0004491964756547784,1.0478096722269694,0.0013718641130253673,-0.0011704785283654928,-0.00220528244972229,-0.0003304374113213271,-4.466937389224768e-05,0.8172011971473694
119,0.004661423619836569,0.0007545702392235398,5.062370777130127,-3.5144620449123023e-06,-0.00044351371962325636,1.0642212124583057,0.0013280085986480117,-0.0012469148496165872,-0.002224653959274292,-0.00035696185659617186,-5.394476465880871e-05,0.8205773234367371
120,0.004687127191573381,0.0007281170110218227,5.062325954437256,-8.307897730123866e-06,-0.00043741158911880795,1.0806989798613529,0.0012851898791268468,-0.0013226623414084315,-0.002242565155029297,-0.00038255914114415646,-6.4693798776716e-05,0.8238925933837891
121,0.004711994435638189,0.0007001648773439229,5.062280654907227,-1.3443656243573609e-05,-0.00043090849387250607,1.0972419774640967,0.001243358594365418,-0.0013976068003103137,-0.0022589564323425293,-0.0004071360162924975,-7.687738980166614e-05,0.8271491527557373
122,0.0047360435128211975,0.0006707321153953671,5.062235355377197,-1.8923625884537663e-05,-0.0004240212397024212,1.1138489896566734,0.0012024575844407082,-0.0014716386795043945,-0.0022738873958587646,-0.00043069280218333006,-9.03790642041713e-05,0.8303480744361877
123,0.004759292118251324,0.0006398390396498144,5.06218957901001,-2.4748835289118977e-05,-0.0004167683651414844,1.1305188120434453,0.0011624227045103908,-0.0015446532052010298,-0.0022873282432556152,-0.00045308980043046176,-0.00010515752364881337,0.833491325378418
124,0.004781755618751049,0.0006075080018490553,5.062143802642822,-3.091899686913885e-05,-0.00040916691161307917,1.147250412255778,0.0011231828248128295,-0.001616551191546023,-0.0022993385791778564,-0.0004743194440379739,-0.00012107478687539697,0.8365784287452698
125,0.004803448915481567,0.0005737632163800299,5.062097549438477,-3.743432690536814e-05,-0.00040123508556821896,1.1640425598261692,0.0010846604127436876,-0.001687239040620625,-0.002310037612915039,-0.0004942999221384525,-0.0001381398760713637,0.839609682559967
126,0.004824384581297636,0.0005386306438595057,5.062051296234131,-4.429454293635354e-05,-0.0003929901063068897,1.1808942365316224,0.0010467717656865716,-0.0017566293245181441,-0.0023193806409835815,-0.0005130272475071251,-0.00015625660307705402,0.8425871729850769
127,0.004844573326408863,0.0005021378165110946,5.062004566192627,-5.149618523548511e-05,-0.0003844493176345942,1.1978044884452217,0.0010094274766743183,-0.0018246409017592669,-0.0023275017738342285,-0.0005303986836224794,-0.00017523129645269364,0.8455102443695068
128,0.004864023998379707,0.0004643138381652534,5.061957836151123,-5.903851899944554e-05,-0.00037562974777416436,1.2147721845295327,0.000972533249296248,-0.0018911993829533458,-0.0023343414068222046,-0.0005464491550810635,-0.00019513799634296447,0.8483807444572449
129,0.0048827435821294785,0.000425189093220979,5.061911106109619,-6.691746409979391e-05,-0.0003665480267200927,1.2317961491699692,0.0009359894902445376,-0.0019562370143830776,-0.0023398995399475098,-0.0005611110827885568,-0.000215758424019441,0.8512002825737
130,0.004900737665593624,0.00038479521754197776,5.061864376068115,-7.512890295289345e-05,-0.00035722082312306114,1.2488755503323872,0.0008996926480904222,-0.002019693376496434,-0.002344191074371338,-0.0005743558285757899,-0.0002370361180510372,0.8539701700210571
131,0.004918008577078581,0.00034316492383368313,5.061817646026611,-8.366855313935814e-05,-0.00034766465999735985,1.2660092358307944,0.0008635353296995163,-0.002081515034660697,-0.0023473650217056274,-0.0005861676181666553,-0.0002589082287158817,0.8566890358924866
132,0.004934556782245636,0.00030033179791644216,5.061770439147949,-9.25304376289522e-05,-0.00033789533400518934,1.2831964983712705,0.0008274066494777799,-0.002141656121239066,-0.002349346876144409,-0.0005965347518213093,-0.0002812269958667457,0.8593602776527405
133,0.00495038041844964,0.0002563302405178547,5.061723232269287,-0.00010170831602169007,-0.0003279288359216981,1.3004362446369637,0.0007911931024864316,-0.0022000784520059824,-0.0023502707481384277,-0.0006054334226064384,-0.00030392836197279394,0.8619828820228577
134,0.0049654762260615826,0.0002111952198902145,5.061676025390625,-0.00011119431294608019,-0.00031778020973027843,1.3177272988661837,0.0007547788554802537,-0.0022567512933164835,-0.002350151538848877,-0.0006128795212134719,-0.0003268629661761224,0.8645572066307068
135,0.004979837220162153,0.0001649621844990179,5.061628818511963,-0.00012098008831745641,-0.00030746429132633146,1.3350690173339193,0.0007180463871918619,-0.0023116518277674913,-0.0023489445447921753,-0.000618870893958956,-0.000349943496985361,0.8670864105224609
136,0.0049934545531868935,0.00011766688839998096,5.061582088470459,-0.00013105781692868273,-0.0002969957248926125,1.3524605156288432,0.0006808771286159754,-0.0023647649213671684,-0.0023467838764190674,-0.0006234217435121536,-0.0003731435863301158,0.8695690035820007
137,0.005006317514926195,6.934523116797209e-05,5.061535358428955,-0.00014141851420634299,-0.0002863885300685709,1.3699006461583012,0.000643151521217078,-0.002416083123534918,-0.0023437291383743286,-0.0006265531410463154,-0.00039634137647226453,0.8720051050186157
138,0.005018412601202726,2.0033097825944424e-05,5.061488628387451,-0.0001520521336448983,-0.000275656045394701,1.3873886607840504,0.0006047497736290097,-0.002465606667101383,-0.0023396462202072144,-0.0006282913382165134,-0.00041942091775126755,0.8743982315063477
139,0.005029723513871431,-3.023377212230116e-05,5.061441898345947,-0.0001629480286852293,-0.00026481088038443623,1.4049236209230096,0.0005655524437315762,-0.002513343468308449,-0.0023347586393356323,-0.0006286787101998925,-0.0004422933852765709,0.8767468929290771
140,0.005040232557803392,-8.14199447631836e-05,5.061395168304443,-0.00017409409773246867,-0.0002538652355237314,1.422504737780626,0.0005254408461041749,-0.0025593088939785957,-0.002329006791114807,-0.0006277345237322152,-0.00046483264304697514,0.8790523409843445
141,0.005049918312579393,-0.0001334904518444091,5.061348915100098,-0.00018547840167274594,-0.00024283084753462525,1.4401312204960572,0.00048429769231006503,-0.002603525295853615,-0.002322375774383545,-0.0006255048210732639,-0.0004869893891736865,0.8813170194625854
142,0.0050587584264576435,-0.00018641090719029307,5.061302661895752,-0.0001970867431157907,-0.00023171871548810508,1.4578020823777427,0.00044200755655765533,-0.0026460227090865374,-0.002314954996109009,-0.0006220335490070283,-0.0005085989832878113,0.8835402131080627
143,0.005066727753728628,-0.0002401476667728275,5.061256408691406,-0.00020890686206529826,-0.00022053942969635365,1.4755164515408445,0.0003984574868809432,-0.002686837688088417,-0.002306804060935974,-0.0006173790316097438,-0.0005297078751027584,0.8857219219207764
144,0.005073798354715109,-0.00029466793057508767,5.061210632324219,-0.0002209224331041488,-0.00020930245560890626,1.493273696825996,0.00035353703424334526,-0.0027260135393589735,-0.0022978782653808594,-0.0006116032018326223,-0.0005500625120475888,0.8878644704818726
145,0.005079941358417273,-0.00034993994631804526,5.061164855957031,-0.0002331193734742627,-0.00019801687520271116,1.5110729801458038,0.0003071393584832549,-0.0027636003214865923,-0.0022882074117660522,-0.0006047742208465934,-0.0005697293090634048,0.8899683952331543
146,0.005085124634206295,-0.00040593300946056843,5.061119079589844,-0.00024548168372930237,-0.00018669090290979184,1.5289135684432402,0.0002591611410025507,-0.0027996539138257504,-0.0022778958082199097,-0.0005969645571894944,-0.0005885693244636059,0.8920329809188843
147,0.00508931465446949,-0.0004626177251338959,5.0610737800598145,-0.0002579922831396143,-0.00017533223749532922,1.5467947457815339,0.00020950312318746,-0.0028342357836663723,-0.0022669583559036255,-0.0005882359691895545,-0.0006064926856197417,0.8940592408180237
148,0.005092476028949022,-0.0005199660081416368,5.061028480529785,-0.00027063431637462605,-0.00016394763452143302,1.5647157298046197,0.00015807068848516792,-0.002867413219064474,-0.0022553950548171997,-0.0005786801921203732,-0.0006234772736206651,0.8960486054420471
149,0.005094571504741907,-0.000577951199375093,5.060983657836914,-0.000283389397430168,-0.00015254299736211507,1.5826757603289554,0.00010477400792296976,-0.002899258164688945,-0.002243220806121826,-0.0005683897761628032,-0.0006394112133421004,0.8980013132095337
150,0.005095561966300011,-0.0006365481531247497,5.060938835144043,-0.00029623876656725834,-0.0001411231419476966,1.6006740954000875,4.952855306328274e-05,-0.00292984745465219,-0.002230525016784668,-0.0005574629176408052,-0.0006542588816955686,0.8999168276786804
151,0.005095406901091337,-0.0006957334117032588,5.06089448928833,-0.0003091633068135975,-0.00012969227575965192,1.6187100092982958,-7.744612958049402e-06,-0.0029592616483569145,-0.0022172629833221436,-0.0005459897220134735,-0.0006679725483991206,0.9017970561981201
152,0.005094064399600029,-0.0007554850890301168,5.060850620269775,-0.0003221446361757446,-0.00011825373198592892,1.6367829696793212,-6.711862806696445e-05,-0.002987585263326764,-0.0022034645080566406,-0.0005340626230463386,-0.0006805769517086446,0.9036439061164856
153,0.005091491155326366,-0.0008157832198776305,5.060806751251221,-0.0003351596664446218,-0.00010680957933284496,1.6548920316366205,-0.0001286608021473512,-0.003014905843883753,-0.002189233899116516,-0.0005218170117586851,-0.0006918303552083671,0.9054561257362366
154,0.005087642464786768,-0.000876609468832612,5.060763359069824,-0.00034818790034511966,-9.536139902266427e-05,1.6730366881155565,-0.00019243164570070803,-0.003041313262656331,-0.0021745413541793823,-0.0005093306535854936,-0.0007018496980890632,0.9072343707084656
155,0.0050824726931750774,-0.0009379474795423448,5.060719966888428,-0.0003612080190981878,-8.390945046699017e-05,1.6912162899867567,-0.000258485262747854,-0.0030668997205793858,-0.0021593719720840454,-0.0004967321874573827,-0.0007106013945303857,0.9089802503585815
156,0.005075935274362564,-0.0009997827000916004,5.0606770515441895,-0.0003741981111625121,-7.245314319703766e-05,1.7094301216697343,-0.0003268691652920097,-0.0030917590484023094,-0.0021438002586364746,-0.0004841316258534789,-0.0007180618704296649,0.9106943011283875
157,0.0050679827108979225,-0.0010621023830026388,5.060634613037109,-0.0003871360897769062,-6.0990470036825783e-05,1.7276776951356272,-0.0003976241569034755,-0.003115985542535782,-0.002127900719642639,-0.0004716574330814183,-0.0007242371793836355,0.9123747944831848
158,0.00505856703966856,-0.0011248958762735128,5.060592174530029,-0.000399997866673751,-4.9518277056570525e-05,1.745958169384296,-0.00047078431816771626,-0.003139674197882414,-0.002111569046974182,-0.0004594529455062002,-0.0007290508947335184,0.9140251278877258
159,0.005047639366239309,-0.0011881542159244418,5.060550212860107,-0.00041275959748706455,-3.803252323231199e-05,1.7642709611356706,-0.0005463767447508872,-0.003162919543683529,-0.0020948946475982666,-0.0004476222093217075,-0.0007325407350435853,0.9156448841094971
160,0.005035150796175003,-0.001251870533451438,5.060508728027344,-0.00042539501605936837,-2.6528237812462052e-05,1.7826156049996966,-0.0006244216347113252,-0.003185814945027232,-0.0020779669284820557,-0.00043629936408251524,-0.0007346216007135808,0.9172337055206299
161,0.005021051969379187,-0.001316039590165019,5.060467720031738,-0.0004378783309739781,-1.4999251607195063e-05,1.8009914140430128,-0.000704931968357414,-0.0032084526028484106,-0.0020606666803359985,-0.0004256117681507021,-0.0007353599066846073,0.9187943935394287
162,0.005005293525755405,-0.001380658010020852,5.060426712036133,-0.0004501847475194159,-3.4385239939815904e-06,1.8193978738171863,-0.0007879139157012105,-0.003230922156944871,-0.002043098211288452,-0.0004156536015216261,-0.0007348449435085058,0.9203259944915771
163,0.004987826105207205,-0.0014457241632044315,5.0603861808776855,-0.00046228642654226474,8.162506130338087e-06,1.8378343951364124,-0.0008733669528737664,-0.0032533106859773397,-0.002025201916694641,-0.00040660714148543775,-0.0007329930667765439,0.9218295812606812
164,0.00496860034763813,-0.0015112381661310792,5.0603461265563965,-0.00047415687693823914,1.981332611511455e-05,1.8563004173153475,-0.0009612839203327894,-0.0032757017761468887,-0.002007126808166504,-0.00039856237708590925,-0.0007299255230464041,0.9233046770095825
165,0.004947567358613014,-0.0015772016486153007,5.060306549072266,-0.0004857692722306377,3.1524348550693304e-05,1.8747955288197595,-0.0010516513139009476,-0.003298174822703004,-0.001988843083381653,-0.0003916329296771437,-0.0007256941171362996,0.9247514605522156
166,0.00492467824369669,-0.0016436177538707852,5.060266971588135,-0.0004970963854122292,4.3308367306371665e-05,1.8933190102694304,-0.0011444496922194958,-0.0033208047971129417,-0.001970261335372925,-0.0003860041906591505,-0.0007203728891909122,0.9261733293533325
167,0.004899885039776564,-0.0017104910220950842,5.060227870941162,-0.0005081096970959921,5.5178713774139965e-05,1.9118703062114148,-0.0012396539095789194,-0.003343661315739155,-0.0019516050815582275,-0.0003817765391431749,-0.0007139747031033039,0.9275662899017334
168,0.004873140249401331,-0.001777827157638967,5.060189247131348,-0.0005187781889387464,6.715026243009348e-05,1.9304490550261537,-0.0013372335815802217,-0.0033668079413473606,-0.0019327551126480103,-0.0003791242779698223,-0.0007064840174280107,0.9289337992668152
169,0.004844397306442261,-0.0018456331454217434,5.060151100158691,-0.0005290730278154505,7.923926499486811e-05,1.949054527386408,-0.0014371526194736362,-0.003390301251783967,-0.0019137263298034668,-0.0003781421110033989,-0.000698102347087115,0.9302762746810913
170,0.0048136101104319096,-0.0019139170181006193,5.060113430023193,-0.0005389653225764771,9.146344137200835e-05,1.9676864743927451,-0.001539370627142489,-0.003414191072806716,-0.0018945485353469849,-0.0003789431357290596,-0.000688941334374249,0.9315935373306274
171,0.004780733026564121,-0.001982687506824732,5.060075759887695,-0.0005484232021414759,0.00010384201130331228,1.9863441613124717,-0.001643843250349164,-0.003438519313931465,-0.001875266432762146,-0.0003817077085841447,-0.0006789821200072765,0.9328859448432922
172,0.004745722748339176,-0.002051953924819827,5.0600385665893555,-0.0005574183902628586,0.0001163956049421433,2.0050272690924946,-0.001750522293150425,-0.0034633195027709007,-0.001855805516242981,-0.00038647453766316175,-0.0006685208063572645,0.9341549873352051
173,0.004708535503596067,-0.002121726283803582,5.060001850128174,-0.0005659164167713879,0.0001291470075366341,2.0237351496415124,-0.0018593569984659553,-0.0034886160865426064,-0.0018362998962402344,-0.00039351306622847915,-0.0006574220606125891,0.935399055480957
174,0.004669129848480225,-0.002192014828324318,5.05996561050415,-0.0005738869953750186,0.00014212013291037273,2.0424675118391864,-0.0019702939316630363,-0.0035144241992384195,-0.0018166601657867432,-0.0004028224793728441,-0.0006460116128437221,0.9366211891174316
175,0.004627464339137077,-0.002262829802930355,5.059929847717285,-0.0005812966711624117,0.00015534088885260644,2.0612238455480827,-0.0020832777954638004,-0.003540748730301857,-0.0017969757318496704,-0.0004145969287492335,-0.000634316704235971,0.9378204941749573
176,0.0045834993943572044,-0.0023341814521700144,5.05989408493042,-0.000588112022742305,0.00016883707212023147,2.080003753281288,-0.0021982525940984488,-0.003567584091797471,-0.0017773061990737915,-0.0004289476783014834,-0.0006225031684152782,0.9389955997467041
177,0.004537196364253759,-0.002406079787760973,5.059858798980713,-0.0005942997730638067,0.00018263870899737356,2.09880676969588,-0.0023151617497205734,-0.0035949135199189186,-0.001757502555847168,-0.00044599463581107557,-0.0006107688532210886,0.9401499629020691
178,0.00448851753026247,-0.0024785338900983334,5.059823989868164,-0.0005998246631412784,0.00019677800063400142,2.117632411683581,-0.002433949615806341,-0.003622708609327674,-0.001737743616104126,-0.0004658940015360713,-0.0005992227816022933,0.9412814974784851
179,0.00443742610514164,-0.0025515523739159107,5.059789657592773,-0.0006046515863489617,0.00021128891701405195,2.1364802002488963,-0.0025545619428157806,-0.003650928847491741,-0.001717880368232727,-0.0004887335817329586,-0.0005880651297047734,0.9423931241035461
180,0.00438388716429472,-0.002625142689794302,5.059755802154541,-0.0006087435000711427,0.00022620761414304802,2.155349840214928,-0.002676946809515357,-0.0036795209161937237,-0.0016980767250061035,-0.0005146564217284322,-0.000577431230340153,0.9434822201728821
181,0.004327866248786449,-0.002699311124160886,5.059722423553467,-0.0006120612952473613,0.0002415726784694705,2.17424088492474,-0.002801055321469903,-0.0037084189243614674,-0.0016782283782958984,-0.0005438204971142113,-0.0005674581043422222,0.9445520639419556
182,0.0042693293653428555,-0.0027740621007978916,5.059689044952393,-0.0006145666837236717,0.0002574247218500858,2.193152936562965,-0.002926842775195837,-0.0037375432439148426,-0.001658409833908081,-0.0005762834334746003,-0.0005584174068644643,0.9456014633178711
183,0.004208243917673826,-0.0028493981808423996,5.059656143188477,-0.0006162194096502726,0.0002738074935999535,2.212085541984334,-0.003054269589483738,-0.0037668002769351006,-0.0016386061906814575,-0.0006122076883912086,-0.0005504856817424297,0.9466312527656555
184,0.0041445777751505375,-0.002925319829955697,5.059623718261719,-0.0006169758054918418,0.0002907673284817669,2.231038422494572,-0.003183302702382207,-0.003796082455664873,-0.0016187578439712524,-0.0006517779547721148,-0.0005438056541606784,0.947642982006073
185,0.004078299272805452,-0.0030018251854926348,5.059591770172119,-0.0006167905599285643,0.0003083527853944279,2.250011093233704,-0.003313915804028511,-0.0038252673111855984,-0.0015990734100341797,-0.0006950997048988938,-0.0005385747062973678,0.9486332535743713
186,0.0040093776769936085,-0.0030789095908403397,5.059560298919678,-0.0006156180808217693,0.0003266142180742282,2.269003191302985,-0.0034460911992937326,-0.003854217240586877,-0.001579388976097107,-0.0007422210182994604,-0.0005350434803403914,0.9496060609817505
187,0.003937781322747469,-0.0031565651297569275,5.0595293045043945,-0.0006134094054261536,0.00034560583984299953,2.288014420815953,-0.0035798202734440565,-0.0038827795069664717,-0.001559719443321228,-0.0007933437591418624,-0.0005334130837582052,0.9505610466003418
188,0.003863479243591428,-0.0032347808592021465,5.059498310089111,-0.0006101130416765396,0.0003653849112863483,2.307044372405314,-0.003715104889124632,-0.003910785540938377,-0.0015401691198349,-0.0008486154838465154,-0.0005339225754141808,0.9514973163604736
189,0.0037864400073885918,-0.003313541878014803,5.059467792510986,-0.0006056738979279277,0.00038601128819659714,2.3260927116524615,-0.003851959016174078,-0.003938050474971533,-0.0015206485986709595,-0.0009081882890313864,-0.0005367571138776839,0.9524164199829102
190,0.0037066317163407803,-0.0033928293269127607,5.0594377517700195,-0.0006000376045181126,0.000407547535570707,2.3451591278183868,-0.003990409430116415,-0.003964373376220465,-0.001501128077507019,-0.0009720666566863656,-0.0005422752583399415,0.9533196091651917
191,0.0036240217741578817,-0.003472620155662298,5.059408187866211,-0.0005931451641308863,0.00043005981302068896,2.3642432712371098,-0.004130497109144926,-0.003989536780864,-0.0014817416667938232,-0.0010404520435258746,-0.0005506993620656431,0.9542049169540405
192,0.0035385761875659227,-0.0035528861917555332,5.0593791007995605,-0.0005849320053875062,0.00045361827159018375,2.383344707587508,-0.004272278863936663,-0.004013306461274624,-0.001462399959564209,-0.00111359020229429,-0.0005622284370474517,0.9550745487213135
193,0.003450259566307068,-0.0036335948389023542,5.05935001373291,-0.0005753342949217723,0.0004782961373439587,2.4024631676871837,-0.004415828734636307,-0.004035430960357189,-0.0014431923627853394,-0.001191462972201407,-0.0005772889708168805,0.9559271931648254
194,0.003359034890308976,-0.0037147076800465584,5.059321403503418,-0.0005642823497043752,0.0005041709014619311,2.4215984511790114,-0.004561239387840033,-0.004055642057210207,-0.0014241188764572144,-0.0012742942199110985,-0.0005961193819530308,0.9567627906799316
195,0.003264862345531583,-0.003796180710196495,5.059293270111084,-0.0005517024359420039,0.0005313243670650447,2.4407501138946404,-0.004708623979240656,-0.004073653370141983,-0.0014051198959350586,-0.0013622625265270472,-0.0006190479034557939,0.9575828313827515
196,0.00316770002245903,-0.0038779638707637787,5.059265613555908,-0.0005375154724394203,0.0005598436438154497,2.459917876939213,-0.004858116619288921,-0.00408916175365448,-0.0013862252235412598,-0.0014555962989106774,-0.0006464194739237428,0.9583877921104431
197,0.0030675025191158056,-0.003960000816732645,5.059238433837891,-0.0005216389747138547,0.0005898215892952141,2.479101416367668,-0.005009876098483801,-0.004101844504475594,-0.0013674497604370117,-0.0015544532798230648,-0.0006786875310353935,0.9591776728630066
198,0.0029642207082360983,-0.00404222821816802,5.059211254119873,-0.0005039847372322211,0.0006213555454366304,2.4983004196784955,-0.005164085887372494,-0.004111361689865589,-0.0013488531112670898,-0.0016590117011219263,-0.000716193113476038,0.9599521160125732
199,0.002857801504433155,-0.0041245752945542336,5.059184551239014,-0.000484459387013422,0.0006545507042516885,2.517514636362102,-0.005320957396179438,-0.00411735475063324,-0.0013303011655807495,-0.001769527094438672,-0.0007594627095386386,0.9607126712799072
200,0.002748186932876706,-0.0042069642804563046,5.0591583251953125,-0.00046296298431610305,0.0006895188741464775,2.536743765703182,-0.005480731837451458,-0.004119445104151964,-0.0013119429349899292,-0.001886241021566093,-0.0008089528419077396,0.9614578485488892
201,0.0026353131979703903,-0.004289309028536081,5.0591325759887695,-0.0004393900887387608,0.0007263804528785389,2.5559875023342706,-0.005643682088702917,-0.004117236007004976,-0.0012936890125274658,-0.0020093824714422226,-0.0008652579272165895,0.9621895551681519
202,0.002519110916182399,-0.004371515475213528,5.059106826782227,-0.00041362712519806547,0.0007652646896265658,2.5752456415408673,-0.005810115952044725,-0.004110310692340136,-0.0012755393981933594,-0.0021392754279077053,-0.0009289528243243694,0.9629078507423401
203,0.0023995032534003258,-0.004453480243682861,5.059081554412842,-0.0003855521213822546,0.0008063128282953524,2.5945179285307858,-0.005980378482490778,-0.00409823190420866,-0.001257583498954773,-0.002276299986988306,-0.001000767108052969,0.9636120796203613
204,0.002276406157761812,-0.004535091109573841,5.059056758880615,-0.0003550364662927692,0.0008496771045776175,2.6138039480871003,-0.0061548552475869656,-0.004080541897565126,-0.0012398064136505127,-0.0024207020178437233,-0.0010814708657562733,0.9643020629882812
205,0.00214972672984004,-0.00461622653529048,5.059032440185547,-0.0003219404349447988,0.0008955241564312377,2.633103508392187,-0.006333976052701473,-0.004056761506944895,-0.0012221187353134155,-0.002572956494987011,-0.0011719162575900555,0.9649802446365356
206,0.0020193622913211584,-0.004696754273027182,5.0590081214904785,-0.0002861144006350349,0.0009440365174309129,2.6524164370272936,-0.006518218666315079,-0.004026390146464109,-0.001204565167427063,-0.0027334769256412983,-0.0012730974704027176,0.9656456708908081
207,0.0018852000357583165,-0.004776532296091318,5.058984279632568,-0.0002473971439633897,0.0009954152168432095,2.671742426278528,-0.006708112545311451,-0.003988904412835836,-0.0011871904134750366,-0.002902750391513109,-0.0013861216139048338,0.9662984609603882
208,0.001747115165926516,-0.004855407401919365,5.058960914611816,-0.00020561320149154247,0.001049881948183673,2.6910812563673163,-0.006904244422912598,-0.003943757154047489,-0.001170039176940918,-0.0030813701450824738,-0.0015122243203222752,0.9669376015663147
209,0.001604969846084714,-0.004933214746415615,5.058938026428223,-0.00016057539727047418,0.0011076828327829524,2.7104325961343365,-0.007107263896614313,-0.003890376538038254,-0.0011529773473739624,-0.0032698186114430428,-0.0016528982669115067,0.9675650000572205
210,0.0014586120378226042,-0.005009777843952179,5.058915138244629,-0.00011208130554678202,0.0011690924128382463,2.729796281956101,-0.007317888550460339,-0.003828166052699089,-0.001135990023612976,-0.0034687218721956015,-0.001809821929782629,0.9681821465492249
211,0.0013078737538307905,-0.005084908101707697,5.058892726898193,-5.9910305451390236e-05,0.001234416256695292,2.749172120706782,-0.0075369118712842464,-0.003756502643227577,-0.001119181513786316,-0.003678795648738742,-0.0019848193041980267,0.9687873125076294
212,0.0011525695445016026,-0.00515840295702219,5.058870792388916,-3.8246481709838785e-06,0.0013039976357425154,2.76855979306001,-0.007765210699290037,-0.0036747357808053493,-0.0011025816202163696,-0.0039007142186164856,-0.0021801297552883625,0.9693799018859863
213,0.0009924944024533033,-0.005230046808719635,5.058848857879639,5.643483276803095e-05,0.001378222593753975,2.787959101241027,-0.00800375547260046,-0.003582186298444867,-0.0010861605405807495,-0.00413528922945261,-0.0023982212878763676,0.9699611067771912
214,0.000827422016300261,-0.005299609620124102,5.0588274002075195,0.0001211497719704708,0.0014575271544228219,2.8073698484271454,-0.008253618143498898,-0.003478145692497492,-0.0010698139667510986,-0.004383344668895006,-0.002642000326886773,0.9705325961112976
215,0.0006571022677235305,-0.005366846919059753,5.058806419372559,0.00019062262539197268,0.001542403892167421,2.826791801930134,-0.008515987545251846,-0.003361874260008335,-0.0010536760091781616,-0.004645541310310364,-0.0029148287139832973,0.9710922241210938
216,0.0004812586703337729,-0.005431498866528273,5.058785438537598,0.0002651814544663041,0.0016334114380986975,2.846224760216479,-0.008792180567979813,-0.00323260179720819,-0.0010377317667007446,-0.0049226777628064156,-0.0032205255702137947,0.9716408252716064
217,0.0002995855174958706,-0.005493289325386286,5.058764934539795,0.00034518044083609663,0.0017311852805856898,2.865668530519631,-0.009083658456802368,-0.0030895264353603125,-0.0010218024253845215,-0.005215471610426903,-0.00356356636621058,0.9721814393997192
218,0.0001117445935960859,-0.005551925860345364,5.05874490737915,0.0004310008755006372,0.0018364493148679273,2.885122867953455,-0.009392046369612217,-0.0029318153392523527,-0.0010061413049697876,-0.005524524487555027,-0.003949069418013096,0.9727096557617188
219,-8.263842028100044e-05,-0.005607097875326872,5.058724880218506,0.0005230529365780364,0.0019500287921432324,2.9045876519236606,-0.009719151072204113,-0.002758605172857642,-0.000990450382232666,-0.005850339774042368,-0.004382912535220385,0.9732299447059631
220,-0.0002839781518559903,-0.005658478010445833,5.0587053298950195,0.0006217730961862105,0.0020728676374826005,2.924062662649498,-0.01006698701530695,-0.002569004660472274,-0.0009749829769134521,-0.006193049252033234,-0.004871920682489872,0.973738968372345
221,-0.0004927341942675412,-0.005705719813704491,5.058686256408691,0.0007276240188789935,0.0022060460383994673,2.9435476672820178,-0.010437803342938423,-0.002362098079174757,-0.0009596049785614014,-0.006552498787641525,-0.005423936527222395,0.9742388129234314
222,-0.0007094165193848312,-0.005748458672314882,5.058667182922363,0.0008410926748412411,0.00235080122861131,2.9630425213559315,-0.01083411555737257,-0.0021369503811001778,-0.0009442567825317383,-0.0069280583411455154,-0.006047931499779224,0.9747300148010254
223,-0.0009345912840217352,-0.0057863108813762665,5.058648586273193,0.0009626835721547438,0.0025085520095304847,2.9825470243939924,-0.011258739046752453,-0.0018926160410046577,-0.0009289681911468506,-0.007318317890167236,-0.006754186004400253,0.9752109050750732
224,-0.0011688879458233714,-0.005818874109536409,5.058630466461182,0.0010929122188128863,0.0026809254723079157,3.0020610396593668,-0.011714831925928593,-0.0016281503485515714,-0.0009136795997619629,-0.0077209994196891785,-0.007554454263299704,0.9756838083267212
