id_run_name,iteration,reward
ppo_random_hover_84,1100,-25.277953495979308
ppo_random_hover_84,1200,-20.667717373520137
ppo_random_hover_84,1300,-16.096275288164616
ppo_random_hover_84,1400,-3.3075867880135776
ppo_random_hover_85,0,-5.029686062818482
ppo_random_hover_85,100,-410.7026525878906
ppo_random_hover_85,200,-442.8200238037109
ppo_random_hover_85,300,-477.62745513916013
ppo_random_hover_85,400,-401.7977752685547
ppo_random_hover_85,500,-161.2356943511963
ppo_random_hover_85,600,-66.93813695907593
ppo_random_hover_85,700,-14.05328688621521
ppo_random_hover_85,800,-16.7453365534544
ppo_random_hover_85,900,-14.660694386959076
ppo_random_hover_85,1000,-12.763936770558358
ppo_random_hover_85,1100,-25.064390642642977
ppo_random_hover_85,1200,-25.047647984176873
ppo_random_hover_85,1300,-16.98478001475334
ppo_random_hover_85,1400,-20.90338986955583
ppo_random_hover_85,1500,-9.831689159870148
ppo_random_hover_85,1600,-20.677844393253327
ppo_random_hover_85,1700,-26.700583372712135
ppo_random_hover_85,1800,-42.532828501611945
ppo_random_hover_85,1900,-25.781320854201912
ppo_random_hover_85,2000,-18.198838709890843
ppo_random_hover_86,0,-4.9320641585758755
ppo_random_hover_86,100,-481.59609771728515
ppo_random_hover_86,200,-634.6568963623047
ppo_random_hover_86,300,-639.7123492431641
ppo_random_hover_86,400,-520.1567077636719
ppo_random_hover_86,500,-352.92216339111326
ppo_random_hover_86,600,-43.425144724845886
ppo_random_hover_86,700,-20.681878690123558
ppo_random_hover_86,800,-8.462686141096055
ppo_random_hover_86,900,-16.383394764363764
ppo_random_hover_86,1000,-14.009379533529282
ppo_random_hover_86,1100,-10.679455890208482
ppo_random_hover_86,1200,-17.094144583269955
ppo_random_hover_86,1300,-28.753293341696263
ppo_random_hover_86,1400,-25.665873364657163
ppo_random_hover_86,1500,-10.379920555651188
ppo_random_hover_86,1600,-5.403203189447522
ppo_random_hover_86,1700,-16.606991357803345
ppo_random_hover_86,1800,-3.004959087371826
ppo_random_hover_86,1900,-1.7661033657193184
ppo_random_hover_86,2000,-11.810706241130829
ppo_random_hover_87,0,-6.91129958328037
ppo_random_hover_87,100,-506.16948272705076
ppo_random_hover_87,200,-516.4582705688476
ppo_random_hover_87,300,-513.652954711914
ppo_random_hover_87,400,-533.9103289794922
ppo_random_hover_87,500,-514.6524755859375
ppo_random_hover_87,600,-512.9692001342773
ppo_random_hover_87,700,-518.0613351440429
ppo_random_hover_87,800,-529.6359970092774
ppo_random_hover_87,900,-544.7451937866211
ppo_random_hover_87,1000,-540.5077987670899
ppo_random_hover_87,1100,-517.6645260620118
ppo_random_hover_87,1200,-519.2384600830078
ppo_random_hover_87,1300,-522.8722128295899
ppo_random_hover_87,1400,-514.1946682739258
ppo_random_hover_87,1500,-517.704991760254
ppo_random_hover_87,1600,-514.2025842285157
ppo_random_hover_87,1700,-512.8455996704101
ppo_random_hover_87,1800,-504.0014669799805
ppo_random_hover_87,1900,-541.0178421020507
ppo_random_hover_87,2000,-511.2413339233398
ppo_random_hover_88,0,-5.031326884137733
ppo_random_hover_88,100,-409.05776763916015
ppo_random_hover_88,200,-412.0811666870117
ppo_random_hover_88,300,-411.81374694824217
ppo_random_hover_88,400,-412.6408712768555
ppo_random_hover_88,500,-411.62254638671874
ppo_random_hover_88,600,-412.8942318725586
ppo_random_hover_88,700,-413.4086166381836
ppo_random_hover_88,800,-411.52185821533203
ppo_random_hover_88,900,-413.026676940918
ppo_random_hover_88,1000,-412.1830337524414
ppo_random_hover_88,1100,-410.31849578857424
ppo_random_hover_88,1200,-412.33473236083984
ppo_random_hover_88,1300,-412.4051382446289
ppo_random_hover_88,1400,-411.0831042480469
ppo_random_hover_88,1500,-412.05204132080075
ppo_random_hover_88,1600,-410.84202880859374
ppo_random_hover_88,1700,-411.6818243408203
ppo_random_hover_88,1800,-411.6112356567383
ppo_random_hover_88,1900,-411.37053955078125
ppo_random_hover_88,2000,-411.77022216796877
ppo_random_hover_89,0,-9.386874911153601
ppo_random_hover_89,100,-485.83370330810544
ppo_random_hover_89,200,-487.5384881591797
ppo_random_hover_89,300,-494.7620236206055
ppo_random_hover_89,400,-489.990983581543
ppo_random_hover_89,500,-490.3589837646484
ppo_random_hover_89,600,-493.8018859863281
ppo_random_hover_89,700,-487.4862219238281
ppo_random_hover_89,800,-491.1140417480469
ppo_random_hover_89,900,-486.7593472290039
ppo_random_hover_89,1000,-488.41815704345703
ppo_random_hover_89,1100,-487.96510437011716
ppo_random_hover_89,1200,-490.757561340332
ppo_random_hover_89,1300,-491.10304138183596
ppo_random_hover_89,1400,-487.55068634033205
ppo_random_hover_89,1500,-488.5086993408203
ppo_random_hover_89,1600,-488.8660314941406
ppo_random_hover_89,1700,-483.7291262817383
ppo_random_hover_89,1800,-486.96113037109376
ppo_random_hover_89,1900,-489.50219299316404
ppo_random_hover_89,2000,-485.2703311157227
ppo_random_hover_90,0,-6.165072067330281
ppo_random_hover_90,100,-497.93187133789064
ppo_random_hover_90,200,-486.66002685546874
ppo_random_hover_90,300,-481.7105828857422
ppo_random_hover_90,400,-484.79941711425784
ppo_random_hover_90,500,-477.1782037353516
ppo_random_hover_90,600,-498.68637786865236
ppo_random_hover_90,700,-483.20518280029296
ppo_random_hover_90,800,-486.7448342895508
ppo_random_hover_90,900,-479.2596646118164
ppo_random_hover_90,1000,-483.6276773071289
ppo_random_hover_90,1100,-484.6770504760742
ppo_random_hover_90,1200,-484.1298797607422
ppo_random_hover_90,1300,-479.78922760009766
ppo_random_hover_90,1400,-485.6423815917969
ppo_random_hover_90,1500,-487.91256561279295
ppo_random_hover_90,1600,-480.91520751953124
ppo_random_hover_90,1700,-480.2440515136719
ppo_random_hover_90,1800,-481.5137237548828
ppo_random_hover_90,1900,-490.9268829345703
ppo_random_hover_90,2000,-487.3678582763672
ppo_random_hover_91,0,-5.028519476985648
ppo_random_hover_91,100,-430.88312164306643
ppo_random_hover_91,200,-434.72649444580077
ppo_random_hover_91,300,-438.012692565918
ppo_random_hover_91,400,-437.4597128295898
ppo_random_hover_91,500,-446.09468505859377
ppo_random_hover_91,600,-447.7484246826172
ppo_random_hover_91,700,-456.6644137573242
ppo_random_hover_91,800,-452.46241882324216
ppo_random_hover_91,900,-454.95788940429685
ppo_random_hover_91,1000,-481.94849884033204
ppo_random_hover_91,1100,-518.9352258300781
ppo_random_hover_91,1200,-543.7381634521485
ppo_random_hover_91,1300,-548.9171441650391
ppo_random_hover_91,1400,-541.9295822143555
ppo_random_hover_91,1500,-513.818969116211
ppo_random_hover_91,1600,-472.61533935546873
ppo_random_hover_91,1700,-445.27156784057615
ppo_random_hover_91,1800,-431.0350979614258
ppo_random_hover_91,1900,-389.4513868713379
ppo_random_hover_91,2000,-362.97255340576174
ppo_random_hover_92,0,-9.381455661108097
ppo_random_hover_92,100,-1886.0794854736328
ppo_random_hover_92,200,-1878.8158578491211
ppo_random_hover_92,300,-1835.9571697998047
ppo_random_hover_92,400,-1686.8353344726563
ppo_random_hover_92,500,-1807.0424517822266
ppo_random_hover_92,600,-1785.165310974121
ppo_random_hover_93,0,-6.960982663468236
ppo_random_hover_93,100,-1229.968804321289
ppo_random_hover_93,200,-1203.0011767578126
ppo_random_hover_93,300,-1048.847964477539
ppo_random_hover_93,400,-1290.1108905029296
ppo_random_hover_93,500,-999.0700103759766
ppo_random_hover_93,600,-835.8038507080078
ppo_random_hover_94,0,-5.394093171649036
ppo_random_hover_94,100,-490.99690490722656
ppo_random_hover_94,200,-495.65105895996095
ppo_random_hover_94,300,-493.83557373046875
ppo_random_hover_94,400,-510.92578582763673
ppo_random_hover_94,500,-515.1981158447265
ppo_random_hover_94,600,-523.5089242553711
ppo_random_hover_94,700,-585.5742123413086
ppo_random_hover_94,800,-602.3586096191407
ppo_random_hover_94,900,-608.3490002441406
ppo_random_hover_94,1000,-634.0325296020508
ppo_random_hover_94,1100,-667.4861248779297
ppo_random_hover_94,1200,-695.8333700561524
ppo_random_hover_94,1300,-480.8833805847168
ppo_random_hover_94,1400,-183.0143571472168
ppo_random_hover_94,1500,-122.52587421558798
ppo_random_hover_94,1600,-74.05007738769055
ppo_random_hover_94,1700,-37.23945848673582
ppo_random_hover_94,1800,-22.44251256659627
ppo_random_hover_94,1900,-7.277443488221616
ppo_random_hover_94,2000,-15.921338563337923
ppo_random_hover_95,0,-6.136608531964677
ppo_random_hover_95,100,-600.5462454223633
ppo_random_hover_95,200,-584.3838967895508
ppo_random_hover_95,300,-629.5153555297852
ppo_random_hover_95,400,-624.7811721801758
ppo_random_hover_95,500,-601.2144827270508
ppo_random_hover_95,600,-619.606344909668
ppo_random_hover_95,700,-74.96604397773743
ppo_random_hover_95,800,-12.299827010035514
ppo_random_hover_95,900,-4.954358243942261
ppo_random_hover_95,1000,-0.12646495759487153
ppo_random_hover_95,1100,-2.4008301774039866
ppo_random_hover_95,1200,-6.052657887041569
ppo_random_hover_95,1300,-4.826135583817959
ppo_random_hover_95,1400,-19.097643714249134
ppo_random_hover_96,0,-7.003203716838644
ppo_random_hover_96,100,-512.8970043945312
ppo_random_hover_96,200,-492.0141244506836
ppo_random_hover_96,300,-485.30693420410154
ppo_random_hover_96,400,-498.93919952392577
ppo_random_hover_96,500,-488.6199624633789
ppo_random_hover_96,600,-492.73756256103513
ppo_random_hover_96,700,-580.8309664916992
ppo_random_hover_96,800,-626.9563265991211
ppo_random_hover_96,900,-562.4189810180665
ppo_random_hover_96,1000,-511.66047637939454
ppo_random_hover_96,1100,-460.73857513427737
ppo_random_hover_96,1200,-259.4508016204834
ppo_random_hover_96,1300,-152.84539850234987
ppo_random_hover_96,1400,-129.38405710220337
ppo_random_hover_96,1500,-97.8143855881691
ppo_random_hover_96,1600,-72.69713245868682
ppo_random_hover_96,1700,-62.13923078894615
ppo_random_hover_96,1800,-81.10721852779389
ppo_random_hover_96,1900,-80.12936893850565
ppo_random_hover_96,2000,-50.951131173968314
ppo_random_hover_98,0,-9.433677532665786
ppo_random_hover_98,100,-508.0562258911133
ppo_random_hover_98,200,-499.6905633544922
ppo_random_hover_98,300,-510.9505419921875
ppo_random_hover_98,400,-602.659340209961
ppo_random_hover_98,500,-588.1809735107422
ppo_random_hover_98,600,-625.5266445922852
ppo_random_hover_98,700,-631.8928860473633
ppo_random_hover_98,800,-621.8136837768554
ppo_random_hover_98,900,-597.4755514526368
ppo_random_hover_98,1000,-623.9730735778809
ppo_random_hover_98,1100,-565.5918273925781
ppo_random_hover_98,1200,-529.3927568054199
ppo_random_hover_98,1300,-474.3258651733398
ppo_random_hover_98,1400,-481.695634765625
ppo_random_hover_98,1500,-450.4674948120117
ppo_random_hover_98,1600,-380.45052925109866
ppo_random_hover_98,1700,-353.856833114624
ppo_random_hover_98,1800,-283.0528371429443
ppo_random_hover_98,1900,-223.77089038848877
ppo_random_hover_98,2000,-195.18811641693117
ppo_random_hover_99,0,-7.003203716838644
ppo_random_hover_99,100,-516.5232168579101
ppo_random_hover_99,200,-496.8984057617188
ppo_random_hover_99,300,-498.9806625366211
ppo_random_hover_99,400,-492.94597290039064
ppo_random_hover_99,500,-484.3977178955078
ppo_random_hover_99,600,-495.5881991577148
ppo_random_hover_99,700,-523.5987557983399
ppo_random_hover_99,800,-518.6632077026367
ppo_random_hover_99,900,-539.8783407592773
ppo_random_hover_99,1000,-572.3089376831055
ppo_random_hover_99,1100,-574.3685488891601
ppo_random_hover_99,1200,-575.7840106201172
ppo_random_hover_99,1300,-600.5644256591797
ppo_random_hover_99,1400,-594.5394827270508
ppo_random_hover_99,1500,-604.9272286987305
ppo_random_hover_99,1600,-602.689462890625
ppo_random_hover_99,1700,-566.0995175170898
ppo_random_hover_99,1800,-583.7583609008789
ppo_random_hover_99,1900,-573.1359518432618
ppo_random_hover_99,2000,-590.2701461791992
ppo_random_hover_100,0,-9.403674160972948
ppo_random_hover_100,100,-487.8051211547852
ppo_random_hover_100,200,-490.92574310302734
ppo_random_hover_100,300,-487.1796932983398
ppo_random_hover_100,400,-489.089609375
ppo_random_hover_100,500,-486.97203125
ppo_random_hover_100,600,-490.5005187988281
ppo_random_hover_100,700,-491.881653137207
ppo_random_hover_100,800,-488.5601205444336
ppo_random_hover_100,900,-493.68257904052734
ppo_random_hover_100,1000,-493.44299560546875
ppo_random_hover_100,1100,-500.41922149658205
ppo_random_hover_100,1200,-499.460940246582
ppo_random_hover_100,1300,-509.6928158569336
ppo_random_hover_100,1400,-512.4247222900391
ppo_random_hover_100,1500,-524.9882345581054
ppo_random_hover_100,1600,-545.0177166748047
ppo_random_hover_100,1700,-574.2843606567383
ppo_random_hover_100,1800,-580.7663381958008
ppo_random_hover_100,1900,-618.5992147827149
ppo_random_hover_100,2000,-611.2584899902344
